ID Number,S/N,Road Name,Length,Paved_Good,Paved_Fair,Paved_Poor,Gravel_Good,Gravel_Fair,Gravel_Poor,Earth_Good,Earth_Fair,Earth_Poor,Region,District
4774,96,James Street,0.2,0,0,0,0.2,0,0,0,0,0,Kigoma,Kasulu District Council
4775,97,Bakwata Street,0.2,0,0,0,0.2,0,0,0,0,0,Kigoma,Kasulu District Council
4776,98,Bujoro Street,0.2,0,0,0,0,0,0,0,0.2,0,Kigoma,Kasulu District Council
4777,99,Sda Street,0.2,0,0,0,0,0,0.4,0,0,0,Kigoma,Kasulu District Council
4778,100,Burton Street,0.3,0,0,0,0,0,0,0,0.3,0,Kigoma,Kasulu District Council
4779,101,Sido Street,0.3,0,0,0,0,0,0,0,0,0.3,Kigoma,Kasulu District Council
4780,102,Mico Street,0.2,0,0,0,0,0,0.2,0,0,0,Kigoma,Kasulu District Council
4781,103,Charles Street,0.3,0,0,0,0,0,0,0,0.3,0,Kigoma,Kasulu District Council
4782,104,Justine Street,0.2,0,0,0,0,0,0,0.2,0,0,Kigoma,Kasulu District Council
4783,105,Toke Street,0.1,0,0,0,0,0,0,0.1,0,0,Kigoma,Kasulu District Council
4784,106,Masoud Street,0.8,0,0,0,0,0,0,0.9,0,0,Kigoma,Kasulu District Council
4785,107,Kona  Kuze Street,0.1,0,0,0,0,0,0,0,0,0.1,Kigoma,Kasulu District Council
4786,108,John Street,0.1,0,0,0,0,0,0,0,0.1,0,Kigoma,Kasulu District Council
4787,109,Kasulu  Secondary Street,0.3,0,0,0,0,0,0,0,0,0.3,Kigoma,Kasulu District Council
4788,110,Kawawa Street,0.7,0,0,0,0,0,0,0.8,0,0,Kigoma,Kasulu District Council
4789,111,James -kiganamo,1.5,0,0,0,0,0,0,1.7,0,0,Kigoma,Kasulu District Council
4790,112,Ujenzi - Nyambeba,1.4,0,0,0,0,0,0,0,1.6,0,Kigoma,Kasulu District Council
4791,113,Nyambeba- Gtz A,0.7,0,0,0,0,0.8,0,0,0,0,Kigoma,Kasulu District Council
4792,114,Gtz- Nyambeba B,0.7,0,0,0,0,0.8,0,0,0,0,Kigoma,Kasulu District Council
4793,115,Kabanja Street,0.7,0,0,0,0,0,0,0,0.8,0,Kigoma,Kasulu District Council
4794,116,Wambura  Street,0.25,0,0,0,0,0,0.35,0,0,0,Kigoma,Kasulu District Council
4795,117,Hostel Street,0.3,0,0,0,0,0.3,0,0,0,0,Kigoma,Kasulu District Council
4796,118,Ttc Street,0.3,0,0,0,0.3,0,0,0,0,0,Kigoma,Kasulu District Council
4797,119,Kabodo Street,0.85,0,0,0,0,0,0,0.95,0,0,Kigoma,Kasulu District Council
4798,120,New Marker Street,1.1,0,0,0,1.3,0,0,0,0,0,Kigoma,Kasulu District Council
4799,121,Joseph Street,0.7,0,0,0,0,0,0,0.8,0,0,Kigoma,Kasulu District Council
4800,122,Rc Church  Street,0.3,0,0,0,0,0,0,0,0,0.3,Kigoma,Kasulu District Council
4801,123,Bakwata - New Market,0.4,0,0,0,0,0.4,0,0,0,0,Kigoma,Kasulu District Council
4802,124,Kisunzu Street,1.2,0,0,0,0,0,0,0,1.4,0,Kigoma,Kasulu District Council
4803,125,New Bus Stand Street,0.4,0,0,0,0.4,0,0,0,0,0,Kigoma,Kasulu District Council
4804,126,Murusi Road,0.3,0,0,0,0.3,0,0,0,0,0,Kigoma,Kasulu District Council
4805,127,Elct Church Road,0.2,0,0,0,0.2,0,0,0,0,0,Kigoma,Kasulu District Council
4806,128,Kiganamo Road ,0.4,0,0,0,0,0,0,0,0.4,0,Kigoma,Kasulu District Council
4807,129,Bukuru  Street,0.2,0,0,0,0,0,0,0.3,0,0,Kigoma,Kasulu District Council
4808,130,Nyaheru Street,0.2,0,0,0,0,0,0,0,0,0.3,Kigoma,Kasulu District Council
4809,131,Habitat Street,1.1,0,0,0,0,0,0,1.3,0,0,Kigoma,Kasulu District Council
4810,132,Ftc Road,0.5,0,0,0,0,0,0,0,0.6,0,Kigoma,Kasulu District Council
4811,133,Care Road A,0.6,0,0,0,0,0,0,0.6,0,0,Kigoma,Kasulu District Council
4812,134,Anglican Church  Road,0.9,0,0,0,0,0,0,0.9,0,0,Kigoma,Kasulu District Council
4813,135,Mbogwe Road,1.1,0,0,0,0,0,0,1.1,0,0,Kigoma,Kasulu District Council
4814,136,Bus Stand Road,0.2,0,0,0,0.2,0,0,0,0,0,Kigoma,Kasulu District Council
4815,137,Abeli Guest Road,0.55,0,0,0,0,0,0,0.55,0,0,Kigoma,Kasulu District Council
4816,138,Care Road B,0.5,0,0,0,0,0.5,0,0,0,0,Kigoma,Kasulu District Council
4817,139,Nyabakari Road,0.4,0,0,0,0,0,0,0.4,0,0,Kigoma,Kasulu District Council
4818,140,Msanii A Road,0.15,0,0,0,0,0,0,0.15,0,0,Kigoma,Kasulu District Council
4819,141,Ismail Road,0.3,0,0,0,0,0,0,0,0.3,0,Kigoma,Kasulu District Council
4820,142,Murusi B Street Road,0.2,0,0,0,0,0,0,0-2,0,0,Kigoma,Kasulu District Council
4821,143,Msanii B Road,0.3,0,0,0,0,0.3,0,0,0,0,Kigoma,Kasulu District Council
4822,144,Msanii C Road,0.2,0,0,0,0,0,0,0.2,0,0,Kigoma,Kasulu District Council
4823,145,Mwisoze Road,0.3,0,0,0,0,0,0,0,0,0.3,Kigoma,Kasulu District Council
4824,146,Abeli B Road,0.2,0,0,0,0,0,0,0,0,0.2,Kigoma,Kasulu District Council
4825,147,African Inland Church Road,0.2,0,0,0,0,0,0,0.2,0,0,Kigoma,Kasulu District Council
4826,148,Mwilavya A Road,0.7,0,0,0,0.7,0,0,0,0,0,Kigoma,Kasulu District Council
4827,149,Mwilavya B Road,0.55,0,0,0,0,0,0,0,0.55,0,Kigoma,Kasulu District Council
4828,150,Mwilavya C Road,0.4,0,0,0,0,0,0,0,0.4,0,Kigoma,Kasulu District Council
4829,151,Mwilavya D Road,0.4,0,0,0,0,0,0,0.4,0,0,Kigoma,Kasulu District Council
4830,152,Mwilavya E Road,0.9,0,0,0,0,0,0,0.9,0,0,Kigoma,Kasulu District Council
4831,153,Mwilavya F Road,0.4,0,0,0,0,0,0,0,0.4,0,Kigoma,Kasulu District Council
4832,154,Mwilavya G Road,0.25,0,0,0,0,0,0,0.25,0,0,Kigoma,Kasulu District Council
4833,155,Mlimani Road,1.3,0,0,0,1.3,0,0,0,0,0,Kigoma,Kasulu District Council
4834,156,Kabanga Jct - Airport,0.5,0,0,0,0,0.5,0,0,0,0,Kigoma,Kasulu District Council
4835,157,Police - Government Hospital,0.2,0,0,0,0,0.2,0,0,0,0,Kigoma,Kasulu District Council
4836,158,Celtel Tower - Kimobwa,0.7,0,0,0,0,0,0,0,0,0.7,Kigoma,Kasulu District Council
4837,159,Kimobwa Jct - Tra,0.25,0,0,0,0,0,0,0,0.25,0,Kigoma,Kasulu District Council
4838,160,Dcs Residence - Magereza Jct,0.7,0,0,0,0,0.7,0,0,0,0,Kigoma,Kasulu District Council
4839,161,Deds Residence Jct Immigration,0.25,0,0,0,0,0,0,0.25,0,0,Kigoma,Kasulu District Council
4843,162,Buhoro - Muyama,21.1,0,0,0,0,0,0,8,13.1,0,Kigoma,Kasulu District Council
4844,163,Buhoro - Katundu,18,0,0,0,0,0,0,8,10,0,Kigoma,Kasulu District Council
4845,164,Buhigwe -muyama,24.3,0,0,0,0,10,0,14.3,0,0,Kigoma,Kasulu District Council
4846,165,Nyamnyusi - Kitema,12,0,0,0,0,0,0,10,2,0,Kigoma,Kasulu District Council
4847,166,Kasulu - Muhunga,12,0,0,0,0,0,0,6,3,3,Kigoma,Kasulu District Council
4850,167,Muyama - Kajana,9.5,0,0,0,0,0,0,8,1.5,0,Kigoma,Kasulu District Council
4851,168,Kajana - Katundu,11,0,0,0,0,0,0,0,0,11,Kigoma,Kasulu District Council
4852,169,Kaguluka- Nyamgongo,12,0,0,0,0,0,0,0,5,7,Kigoma,Kasulu District Council
4853,170,Mvinza-kitagata,25,0,0,0,0,0,0,0,5,20,Kigoma,Kasulu District Council
4854,171,Mugera-kajana,8,0,0,0,0,0,0,0,0,8,Kigoma,Kasulu District Council
4855,172,Kagerankanda - Katoto,31,0,0,0,0,0,0,0,0,31,Kigoma,Kasulu District Council
4856,173,Mnanila -hermission,4.5,0,0,0,0,0,0,2.5,2,0,Kigoma,Kasulu District Council
4857,174,Shunguliba- Rungwe Mpya,12,0,0,0,0,0,0,0,0,12,Kigoma,Kasulu District Council
4858,175,Titye- Malaro,10.7,0,0,0,0,0,0,8,2.7,0,Kigoma,Kasulu District Council
4859,176,Shunguliba- Kazage,8,0,0,0,0,0,0,0,0,8,Kigoma,Kasulu District Council
4860,177,Kurugongo- Chekenya,19,0,0,0,0,0,0,15,4,0,Kigoma,Kasulu District Council
4861,178,Shunguliba -titye ,11,0,0,0,0,0,0,9,2,0,Kigoma,Kasulu District Council
4862,179,Kasangezi - Kigembe,10,0,0,0,0,0,0,6,4,0,Kigoma,Kasulu District Council
4865,180,Patrick -diga,0,0,0,0,0,0,0,0,0,0,Kigoma,Kasulu District Council
4866,181,Mahuna Street A,0.3,0,0,0,0,0,0,0,0,0.3,Kigoma,Kasulu District Council
4867,182,Mahuna Street B,0.5,0,0,0,0,0,0,0,0,0.5,Kigoma,Kasulu District Council
4868,183,Regama Road,0.5,0,0,0,0,0,0,0,0,0.5,Kigoma,Kasulu District Council
4869,184,Kagera P/school Road,0.7,0,0,0,0,0,0,0.7,0,0,Kigoma,Kasulu District Council
4870,185,Juhudi Street A,1.2,0,0,0,0,0,0,0,1.2,0,Kigoma,Kasulu District Council
4871,186,Habitat - Juhudi P/school,1.7,0,0,0,1,0.4,0,0,0.3,0,Kigoma,Kasulu District Council
4872,187,Eshibon - Mjuberi Road,2,0,0,0,0,0,0,1,0.5,0.5,Kigoma,Kasulu District Council
4873,188,Nyantare - Sokononi Street,1.2,0,0,0,0,0.6,0.6,0,0,0,Kigoma,Kasulu District Council
4874,189,Motel - Ishimwe Sec. Road,2.3,0,0,0,0.7,0.5,0,0.3,0,0.8,Kigoma,Kasulu District Council
4875,190,Joseph Street Jct -majegelo Street,0.6,0,0,0,0,0,0,0.6,0,0,Kigoma,Kasulu District Council
4876,191,Masedonia Street,0.4,0,0,0,0,0,0,0,0.4,0,Kigoma,Kasulu District Council
4877,192,Kibondo Road Jct - Bondeni Pub,1,0,0,0,0,0,0,1,0,0,Kigoma,Kasulu District Council
4878,193,Mwilavya Sec.- Bajora Raoad,1.1,0,0,0,0.7,0,0,0,0.4,0,Kigoma,Kasulu District Council
5432,0,Majevu - Dengude - Njoro,21.7, -, -, -, -, -, -,5,7,9.7,Kilimanjaro,Same District Coincil
5433,0,Mgagao - Mbono - Minyala,11.5, -, -, -, -, -, -,4, -,7.5,Kilimanjaro,Same District Coincil
5434,0,Vumari - Ishinde,5, -, -, -, -, -, -, -,5, -,Kilimanjaro,Same District Coincil
5435,0,Msindo - Kisiwani,10.7, -, -, -, -, -, -,4, -,6.7,Kilimanjaro,Same District Coincil
5436,0,Maore - Vuje,14.7, -, -, -, -,2,3,5,4.7, -,Kilimanjaro,Same District Coincil
5437,0,Bombo - Mpirani,10, -, -, -, -,2, -,5, -,3,Kilimanjaro,Same District Coincil
5438,0,Same - Ruvu - Mferejini,30.5, -, -, -, -,4, -,10,4,12.5,Kilimanjaro,Same District Coincil
5439,0,Makanya  Road -1,0.7, -, -, -, -, -, -, -, -,2.1,Kilimanjaro,Same District Coincil
5440,0,Makanya  Road -2,0.6, -, -, -, -, -, -, -, -,0.6,Kilimanjaro,Same District Coincil
5441,0,Makanya  Road -3,0.6, -, -, -, -, -, -, -, -,0.6,Kilimanjaro,Same District Coincil
5442,0,Makanya  Road -4,0.2, -, -, -, -, -, -, -, -,0.2,Kilimanjaro,Same District Coincil
5443,0,Msanga - Chome - Ikokoa,25.5, -, -, -, -, -, -,5,5,15.5,Kilimanjaro,Same District Coincil
5444,0,Mgwasi - Tae,7.9, -, -, -, -, -, -, -,4.9,3,Kilimanjaro,Same District Coincil
5445,0,Maanya- Suji,19.2, -, -, -, -,2,2,10,5.2, -,Kilimanjaro,Same District Coincil
5446,0,Makanya  - Chankoko,14.2, -, -, -, -,2.2,2.7,6, -,3.3,Kilimanjaro,Same District Coincil
5447,0,Mwembe-mhezi,7.7, -, -, -, -, -, -, - ,4,3.7,Kilimanjaro,Same District Coincil
5448,0,Kosingo Rd,0.5, -, -, -, -, -, -,0.5, -, -,Kilimanjaro,Same District Coincil
5449,0,Same Rd -1,0.4, -, -, -, -, -,0.4, -, -, -,Kilimanjaro,Same District Coincil
5450,0,Same Rd -2,3.3, -, -, -,2.7,0.5,0.1, -, -, -,Kilimanjaro,Same District Coincil
5451,0,Same Rd -3,0.7, -, -, -, -, -,0.7, -, -, -,Kilimanjaro,Same District Coincil
5452,0,Saweni - Gavao - Bwambo,21.6, -, -, -, -, -, -,5,5,11.6,Kilimanjaro,Same District Coincil
5453,0,Ndungu Road - 1,0.45, -, -, -, -, -, -, -, -,0.45,Kilimanjaro,Same District Coincil
5454,0,Ndungu Road - 2,0.5, -, -, -, -, -, -, -, -,0.5,Kilimanjaro,Same District Coincil
5455,0,Ndungu Road - 3,0.2, -, -, -, -, -, -, -, -,0.2,Kilimanjaro,Same District Coincil
5456,0,Ndungu Road - 4,0.55, -, -, -, -, -, -, -, -,0.55,Kilimanjaro,Same District Coincil
5457,0,Ndungu Road - 5,0.55, -, -, -, -, -, -, -, -,0.55,Kilimanjaro,Same District Coincil
5458,0,Ndungu Road - 6,0.4, -, -, -, -, -, -, -, -,0.4,Kilimanjaro,Same District Coincil
5459,0,Ndungu Road - 7,0.5, -, -, -, -, -, -, -, -,0.5,Kilimanjaro,Same District Coincil
5460,0,Ndungu Road - 8,0.4, -, -, -, -, -, -, -, -,0.4,Kilimanjaro,Same District Coincil
5461,0,Ndungu Road - 9,0.25, -, -, -, -, -, -, -, -,0.25,Kilimanjaro,Same District Coincil
5462,0,Hedaru - Vunta - Myamba,41.2, -, -, -, - , - , -,8,5,28.2,Kilimanjaro,Same District Coincil
5463,0,Hedaru - Makasa - Kirangare,14.3, -, -, -, -, -, -,5, -,9.3,Kilimanjaro,Same District Coincil
5464,0,Same District Road -4,0.5, -, -, -, -, -, -, -, -,0.5,Kilimanjaro,Same District Coincil
5465,0,Same District Road -5,0.3, -, -, -,0.3, -, -, -, -, -,Kilimanjaro,Same District Coincil
5466,0,Same District Road -6,0.25, -, -, -,0.25, -, -, -, -, -,Kilimanjaro,Same District Coincil
5467,0,Same District Road -7,0.2, -, -, -,0.2, -, -, -, -, -,Kilimanjaro,Same District Coincil
5468,0,Same District Road -8,0.3, -, -, -,0.3, -, -, -, -, -,Kilimanjaro,Same District Coincil
5469,0,Ujamaa Road  (a),1.3, -, -, -, -,0.7, -, -,0.6, -,Kilimanjaro,Same District Coincil
5470,0,Council Road  (a) ,0.4, -, -, -, -, -, -, -, -,0.4,Kilimanjaro,Same District Coincil
5471,0,Council Road  (b) ,0.3, -, -, -, -, -, -, -, -,0.3,Kilimanjaro,Same District Coincil
5472,0,Kwasalehe Road,0.45, -, -, -, -, -, -, -, -,0.45,Kilimanjaro,Same District Coincil
5473,0,Msikiti Road,0.4, -, -, -, -, -, -, -, -,0.4,Kilimanjaro,Same District Coincil
5474,0,Same District Road -9,0.2, -, -, -,0.2, -, -, -, -, -,Kilimanjaro,Same District Coincil
5475,0,Same District Road -10,0.1, -, -, -,0.1, -, -, -, -, -,Kilimanjaro,Same District Coincil
5476,0,Same District Road -11,0.1, -, -, -, -, -, -, -,0.1, -,Kilimanjaro,Same District Coincil
5477,0,Sokoni  Road,0.35, -, -, -, -, -, -,0.35, -, -,Kilimanjaro,Same District Coincil
5478,0,Ujamaa Road  (b),2.7, -, -, -, -, -, -, -, -,2.7,Kilimanjaro,Same District Coincil
5479,0,Tunguri Road,1.9, -, -, -, -,1.9, -, -, -, -,Kilimanjaro,Same District Coincil
5480,0,Majengo  Road,0.35, -, -, -, -, -, -, -, -,0.35,Kilimanjaro,Same District Coincil
5481,0,Makaburini  Road,0.3, -, -, -, -,0.3, -, -, -, -,Kilimanjaro,Same District Coincil
5482,0,Fue  Road,0.5, -, -, -, -,0.5, -, -, -, -,Kilimanjaro,Same District Coincil
5483,0,Madenge  Road,0.23, -, -, -, -, -, -, -, -,0.23,Kilimanjaro,Same District Coincil
5484,0,Chambo  Road,0.6, -, -,0.35, -, -,0.25, -, -, -,Kilimanjaro,Same District Coincil
5485,0,Same District Road -12,0.05, -, -, -, -, -, -, -,0.05, -,Kilimanjaro,Same District Coincil
5486,0,Kamwala  Road,0.2, -, -, -, -,0.2, -, -, -, -,Kilimanjaro,Same District Coincil
5487,0,Kivara  Road,0.2, -, -, -, -, -, -,0.2, -, -,Kilimanjaro,Same District Coincil
5488,0,Mlimani  Road,0.4, -, -, -, -, -, -,0.4, -, -,Kilimanjaro,Same District Coincil
5489,0,Mlemba Road,0.3, -, -, -, -, -, -,0.3, -, -,Kilimanjaro,Same District Coincil
5490,0,Nhc  Road,0.2, -, -, -, -, -, -, -, -,0.2,Kilimanjaro,Same District Coincil
5491,0,Kadeghe  Road,0.2, -, -, -, -, -,0.2, -, -, -,Kilimanjaro,Same District Coincil
5492,0,Kidc  Road,0.3, -, -, -, -, -,0.3, -, -, -,Kilimanjaro,Same District Coincil
5493,0,Same District Road -13,0.2, -, -, -, -, -, -, -,0.2, -,Kilimanjaro,Same District Coincil
5494,0,Same District Road -14,0.3, -, -, -, -, -, -, -,0.3, -,Kilimanjaro,Same District Coincil
5495,0,Same District Road -15,0.1, -, -, -, -, -, -, -,0.1, -,Kilimanjaro,Same District Coincil
5496,0,Same District Road -16,0.1, -, -, -, -, -, -, -,0.1, -,Kilimanjaro,Same District Coincil
5497,0,Same District Road -17,0.1, -, -, -, -, -, -, -,0.1, -,Kilimanjaro,Same District Coincil
5498,0,Same District Road -18,0.1, -, -, -, -, -, -, -,0.1, -,Kilimanjaro,Same District Coincil
5499,0,Same District Road -19,0.1, -, -, -, -, -, -, -,0.1, -,Kilimanjaro,Same District Coincil
5500,0,Same District Road -20,0.1, -, -, -, -, -, -, -,0.1, -,Kilimanjaro,Same District Coincil
5501,0,Same District Road -21,0.2, -, -, -, -, -, -, -,0.2, -,Kilimanjaro,Same District Coincil
5502,0,Same District Road -22,0.2, -, -, -, -, -, -, -,0.2, -,Kilimanjaro,Same District Coincil
5503,0,Bomani  Road,1.6, -, -, -, -, -,1.6, -, -, -,Kilimanjaro,Same District Coincil
5504,0,Same District Road -23,2, -, -, -, -, -, -, -,2, -,Kilimanjaro,Same District Coincil
5505,0,Majengo  Road,0.25, -, -, -, -, -, -, -, -,0.25,Kilimanjaro,Same District Coincil
5506,0,Magereza Road,0.5, -, -, -, -, -, -, -,0.5, -,Kilimanjaro,Same District Coincil
5507,0,Same District Road -24,0.5, -, -, -, -, -, -, -,0.5, -,Kilimanjaro,Same District Coincil
5508,0,Bomani - Masandare,5.1, -, -, -, -, -, -,5.1, -, -,Kilimanjaro,Same District Coincil
5509,0,Buguruni  Road,0.5, -, -, -, -, -, -, -, -,0.5,Kilimanjaro,Same District Coincil
5510,0,Same  -  Kiwanja,1.1, -, -, -,0.7, -, -,0.4, -, -,Kilimanjaro,Same District Coincil
5511,0,Hedaru  -  Kombo,50.9, -, -, -, -, -, -, -, -,50.9,Kilimanjaro,Same District Coincil
5512,0,Sub Total A: Collector Roads,344.03,0,0,0.35,4.75,16.3,11.25,79.25,55.05,178.48,Kilimanjaro,Same District Coincil
5513,B:,Unregistered Collector,0,0,0,0,0,0,0,0,0,0,Kilimanjaro,Same District Coincil
5514,0,Ndungu-lugulu,8,0,0,0,0,0,0,0,0,8,Kilimanjaro,Same District Coincil
5515,0,Chankoko Junction-mvungwe,26.5,0,0,0,0,0,0,8,12.5,6,Kilimanjaro,Same District Coincil
5519,0,Dengude - Dido,4.4, -, -, -, -, -, -, -, -,4.4,Kilimanjaro,Same District Coincil
5520,0,Vumari - Ighire,9, -, -, -, -, -, -, -, -,9,Kilimanjaro,Same District Coincil
5521,0,Ijinyu - Kamadufa,3, -, -, -, -, -, -,2.7,0.3, -,Kilimanjaro,Same District Coincil
5522,0,Mbuyuni - Marindi,7, -, -, -, -, -, -, -, -,7,Kilimanjaro,Same District Coincil
5523,0,Manka - Madiveni,1.9, -, -, -, -, -, -, -, -,1.9,Kilimanjaro,Same District Coincil
5524,0,Mpirani - Kadando,4.2, -, -, -, -,4.2, -,0, -, -,Kilimanjaro,Same District Coincil
5525,0,Ndungu - Makokane,14.1, -, -, -, -, -, -, -, - ,14.4,Kilimanjaro,Same District Coincil
5526,0,Kalemawe -karamba -mgandu,12.4, -, -, -, -, -, -, -, -,12.4,Kilimanjaro,Same District Coincil
5527,0,Njoro - Emuguri,7.6, -, -, -, -, -, -, -, -,7.6,Kilimanjaro,Same District Coincil
5528,0,Ruvu - Makanya,50, -, -, -, -, -, -, -, -,50,Kilimanjaro,Same District Coincil
5529,0,Kinyanga - Mchikatu,3.6, -, -, -, -, -, -, -, -,3.6,Kilimanjaro,Same District Coincil
5530,0,Suji - Mweteni,6.4, -, -, -, -, -, -, -, -,6.4,Kilimanjaro,Same District Coincil
5531,0,Mng'ende,5.4, -, -, -, -, -, -, -, -,5.4,Kilimanjaro,Same District Coincil
5532,0,Manyata-mwembe,1.9, -, -, -, -, -, -, -, -,1.9,Kilimanjaro,Same District Coincil
5533,0,Mwembe-mareti,4.3, -, -, -, -, -, -, -, -,4.3,Kilimanjaro,Same District Coincil
5534,0,Mhezi-mteke,4.2, -, -, -, -, -, -, -, -,4.2,Kilimanjaro,Same District Coincil
5535,0,Vundee-ndolwa-chome,10.1, -, -, -, -, -, -, -,0,10.1,Kilimanjaro,Same District Coincil
5536,0,Chome -bwambo (a),5.9, -, -, -, -, -, -, -, -,5.9,Kilimanjaro,Same District Coincil
5537,0,Vunta - Kidunda,4.9, -, -, -, -, -, -, -,4.9, -,Kilimanjaro,Same District Coincil
5538,0,Kidenge - Mwala,4.6, -, -, -, -, -, -,4.6, -, -,Kilimanjaro,Same District Coincil
5539,0,Hedaru - Mabilioni,1.9, -, -, -, -, -, -, -, -,1.9,Kilimanjaro,Same District Coincil
5542,0,Mwerera-kisesa,8, -, -, -, -, -, -, -, -,8,Kilimanjaro,Same District Coincil
5543,0,Parane-kirore,3, -, -, -, -, -, -, -, -,3,Kilimanjaro,Same District Coincil
5544,0,Mpinji-mtunguja Shuleni,5, -, -, -, -, -, -, -, -,5,Kilimanjaro,Same District Coincil
5545,0,Chankanga-ngulu,4, -, -, -, -, -, -, -, -,4,Kilimanjaro,Same District Coincil
5546,0,Mongoloma-mahande,7, -, -, -, -, -, -, -, -,7,Kilimanjaro,Same District Coincil
5547,0,Heikonti-rikweni,5, -, -, -, -, -, -, -, -,5,Kilimanjaro,Same District Coincil
5548,0,Parane-kitubwa-kirongwe-mpinji,9, -, -, -, -, -, -, -, -,9,Kilimanjaro,Same District Coincil
5549,0,Reghereghe-mramba,5, -, -, -, -, -, -, -, -,5,Kilimanjaro,Same District Coincil
5550,0,Sonkana-mjema,4, -, -, -, -, -, -, -, -,4,Kilimanjaro,Same District Coincil
5551,0,Ndolwa -kambeni-mshiwi,3.2, -, -, -, -, -, -, -, -,3.2,Kilimanjaro,Same District Coincil
5552,0,Kiwandani-mang'a-chalinze,4.8, -, -, -, -, -, -, -, -,4.8,Kilimanjaro,Same District Coincil
5565,0,Bomangombe -  K/chini ,25.9,0,0,0,10,5,10.9,0,0,0,Kilimanjaro,Hai District Council
5566,0,Mferejini - Two Bridge,1.4,0,0,1.4,0,0,0,0,0,0,Kilimanjaro,Hai District Council
5567,0,Two Bridge - Makoa,18,0,1.6,0,13.4,3,0,0,0,0,Kilimanjaro,Hai District Council
5568,0,Mungushi -  Kware (kware - Mungushi),3.2,0,0,0,3.2,0,0,0,0,0,Kilimanjaro,Hai District Council
5569,0,Shirinjoro - Weruweru Sec School,1.6,0,1.6,0,0,0,0,0,0,0,Kilimanjaro,Hai District Council
5570,0,Kwasadala - Lukani (kwasadala - Ngirini),28.13,9.2,0,0,9.13,8.4,0,0,0,1.4,Kilimanjaro,Hai District Council
5571,0,Ngirini - Mashua ( Lukani - Mashua),16,0,0,0,0,0,8,0,0,8,Kilimanjaro,Hai District Council
5572,0,Kwa Frank - Kyuu (  Kyuu - Kwa Frank),8,0,0,0,4,4,0,0,0,0,Kilimanjaro,Hai District Council
5573,0,Bwani - Kyeeri ,8,0,0,0,0,0,4,0,0,4,Kilimanjaro,Hai District Council
5574,0,Kalali - Nronga (kalali   - Nronga -machame),8.4,0,0,0,0,0,4,0,0,4.4,Kilimanjaro,Hai District Council
5575,0,Kalali  Stand - Sokoni,0.4,0,0,0,0,0,0,0,0,0.4,Kilimanjaro,Hai District Council
5576,0,Kwasadala - Uswaa,8.7,0,0,0,5.6,3.1,0,0,0,0,Kilimanjaro,Hai District Council
5577,0,Masama Mula - Machame Barazani,7,3.9,0,0,0,3.1,0,0,0,0,Kilimanjaro,Hai District Council
5578,0,Shirinjoro - Mijongweni (mijongweni - Shirinjoro),12,0,0,0,9.6,0,0,0,0,2.4,Kilimanjaro,Hai District Council
5579,0,Machame Girls - Machame N/park,3.2,3.2,0,0,0,0,0,0,0,0,Kilimanjaro,Hai District Council
5580,0,Lambo - Makoa ( Makoa Darajani - Lambo),7,0,0,0,0,3.7,3.3,0,0,0,Kilimanjaro,Hai District Council
5581,0,Mbweera - Ufishi,1.4,0,0,0,0,1.4,0,0,0,0,Kilimanjaro,Hai District Council
5582,0,Kia - Mtakuja,9,0,0,0,0,4.5,3,0,0,1.5,Kilimanjaro,Hai District Council
5583,0,Road D1,0.9,0,0,0,0,0,0,0,0,0.9,Kilimanjaro,Hai District Council
5584,0,Road D3,0.9,0,0,0,0,0,0,0,0,0.9,Kilimanjaro,Hai District Council
5588,0,Kwa Mengi - Kyalia (foo) (machame Girls - Nkwawangya),6.2,0,0,0,0,2,0,0,0,4.2,Kilimanjaro,Hai District Council
5589,0,Kwasadala - Longoim (longoi -ngosero- Kwasadala),17.3,0,0,0,14.3,0,3,0,0,0,Kilimanjaro,Hai District Council
5590,0,Kawaya - Kikuletwa,7,0,0,0,0,0,0,0,0,7,Kilimanjaro,Hai District Council
5591,0,Mferejini - Kimashuku -kwa -tito,12,0,0,0,10,2,0,0,0,0,Kilimanjaro,Hai District Council
5592,0,Sonu - Saawe,6.8,0,0,0,3,0,3.8,0,0,0,Kilimanjaro,Hai District Council
5593,0,Makeresho - Lyamungo Kati,2.5,0,0,0,0,0,0,0,0,2.5,Kilimanjaro,Hai District Council
5594,0,Roo - Ngira Sonu,4,0,0,0,0,0,0,0,0,4,Kilimanjaro,Hai District Council
5595,0,Nkuu Njia Nne - Kimbushi,3.8,0,0,0,0,0,0,0,0,3.8,Kilimanjaro,Hai District Council
5596,0, Ly. Sinde - Mfoni ( Ly. Sinde - Usari Tella Mfoni),4.7,0,0,0,0,3,1.7,0,0,0,Kilimanjaro,Hai District Council
5597,0,Ly.Kati - Kilanya (k.N.C.U - Kilanya),3.3,0,0,0,0,0,0,0,0,3.3,Kilimanjaro,Hai District Council
5598,0,Mfoni - Narumu ( Narumu - Mfoni),1.8,0,0,0,0,0,0,0,0,1.8,Kilimanjaro,Hai District Council
5599,0,Rundugai - Chemka (  Chemka - Rundugai),5.6,0,0,0,0,1.6,0,0,0,4,Kilimanjaro,Hai District Council
5600,0,Kawaya - Mkalama,7,0,0,0,0,0,0,0,0,7,Kilimanjaro,Hai District Council
5601,0,Madrungu - Maiputa,7,0,0,0,0,0,0,0,0,7,Kilimanjaro,Hai District Council
